Date,Open,High,Low,Close,Adj Close,Volume
2019-02-12,224.960007,225.669998,221.630005,224.449997,224.449997,1500600
2019-02-13,225.250000,225.250000,221.220001,222.160004,222.160004,1223600
2019-02-14,222.160004,225.740005,221.559998,225.160004,225.160004,1094600
2019-02-15,225.240005,227.279999,223.210007,226.770004,226.770004,982700
2019-02-19,225.389999,230.940002,222.220001,229.899994,229.899994,1439000
2019-02-20,228.740005,230.289993,224.649994,226.639999,226.639999,1088200
2019-02-21,225.759995,226.460007,223.339996,226.179993,226.179993,930000
2019-02-22,227.279999,230.330002,226.940002,230.100006,230.100006,797600
2019-02-25,236.009995,236.169998,232.179993,233.880005,233.880005,1887800
2019-02-26,232.559998,236.070007,231.729996,235.550003,235.550003,3113700
2019-02-27,258.040009,260.630005,250.600006,254.880005,254.880005,6567800
2019-02-28,253.979996,255.000000,245.880005,246.270004,246.270004,2653100
2019-03-01,246.070007,249.000000,243.179993,245.470001,245.470001,1801300
2019-03-04,247.029999,248.960007,238.750000,242.539993,242.539993,1569400
2019-03-05,238.460007,240.630005,233.000000,234.339996,234.339996,2767800
2019-03-06,233.610001,237.210007,231.199997,234.440002,234.440002,1420100
2019-03-07,234.539993,238.779999,233.110001,234.520004,234.520004,1403600
2019-03-08,232.539993,237.539993,230.360001,234.630005,234.630005,1019800
2019-03-11,235.949997,241.830002,235.800003,240.880005,240.880005,1206500
2019-03-12,241.899994,242.509995,239.509995,240.220001,240.220001,1108500
2019-03-13,241.619995,245.029999,241.229996,242.750000,242.750000,1140100
2019-03-14,243.000000,245.419998,241.600006,242.759995,242.759995,1103300
2019-03-15,243.229996,243.699997,239.630005,239.720001,239.720001,1931300
2019-03-18,239.139999,243.119995,238.289993,241.009995,241.009995,1219900
2019-03-19,242.800003,244.000000,240.979996,242.500000,242.500000,829600
2019-03-20,243.250000,247.699997,241.600006,245.820007,245.820007,1026300
2019-03-21,245.000000,250.259995,244.190002,249.789993,249.789993,1302400
2019-03-22,249.000000,250.089996,241.139999,242.360001,242.360001,1028100
2019-03-25,240.570007,243.100006,238.199997,241.830002,241.830002,1693000
2019-03-26,244.690002,246.940002,243.059998,244.199997,244.199997,1047600
2019-03-27,244.500000,245.490005,235.699997,239.449997,239.449997,1011600
2019-03-28,240.000000,241.690002,235.809998,238.389999,238.389999,1161300
2019-03-29,239.199997,242.979996,237.270004,242.880005,242.880005,691300
2019-04-01,246.000000,247.380005,238.339996,241.410004,241.410004,1189900
2019-04-02,241.000000,241.410004,236.759995,240.199997,240.199997,939600
2019-04-03,240.940002,244.479996,239.050003,242.210007,242.210007,898200
2019-04-04,241.850006,242.270004,233.149994,237.070007,237.070007,1226700
2019-04-05,239.350006,240.419998,237.589996,238.850006,238.850006,1263600
2019-04-08,237.490005,239.899994,234.089996,238.880005,238.880005,817600
2019-04-09,237.850006,242.809998,237.600006,240.770004,240.770004,813200
2019-04-10,240.660004,245.880005,239.710007,242.520004,242.520004,1064400
2019-04-11,243.809998,246.410004,243.000000,245.929993,245.929993,734900
2019-04-12,246.949997,247.380005,243.309998,244.660004,244.660004,819500
2019-04-15,245.970001,248.649994,244.899994,248.220001,248.220001,962000
2019-04-16,248.750000,249.160004,242.750000,244.479996,244.479996,982400
2019-04-17,245.809998,246.600006,238.899994,239.429993,239.429993,1671000
2019-04-18,238.050003,238.429993,231.339996,235.460007,235.460007,1052500
2019-04-22,234.440002,239.559998,234.009995,239.279999,239.279999,661700
2019-04-23,239.690002,242.199997,238.380005,241.089996,241.089996,1534700
2019-04-24,243.000000,244.410004,241.100006,243.110001,243.110001,1175800
2019-04-25,244.080002,246.580002,239.869995,245.460007,245.460007,901200
2019-04-26,245.289993,247.529999,243.860001,245.839996,245.839996,592800
2019-04-29,244.979996,249.789993,244.770004,249.199997,249.199997,926200
2019-04-30,249.600006,250.339996,246.750000,248.830002,248.830002,577000
2019-05-01,249.490005,249.960007,244.839996,246.389999,246.389999,621500
2019-05-02,245.919998,249.789993,245.619995,246.729996,246.729996,683200
2019-05-03,247.000000,250.940002,244.619995,250.770004,250.770004,1012800
2019-05-06,246.720001,249.000000,242.500000,247.839996,247.839996,704300
2019-05-07,246.440002,246.720001,235.699997,238.210007,238.210007,1126500
2019-05-08,238.210007,241.100006,236.570007,238.500000,238.500000,753500
2019-05-09,235.160004,237.990005,232.080002,237.830002,237.830002,825900
2019-05-10,235.000000,238.479996,228.070007,234.949997,234.949997,1423100
2019-05-13,228.639999,230.600006,223.070007,224.500000,224.500000,1138200
2019-05-14,226.000000,228.500000,223.610001,226.850006,226.850006,1488300
2019-05-15,225.000000,225.449997,219.429993,219.750000,219.750000,2179600
2019-05-16,220.559998,225.309998,220.289993,224.830002,224.830002,2185900
2019-05-17,221.910004,227.460007,221.619995,225.619995,225.619995,1085400
2019-05-20,223.000000,225.100006,220.029999,223.690002,223.690002,1195400
2019-05-21,225.570007,228.649994,223.910004,227.740005,227.740005,1260400
2019-05-22,227.000000,230.529999,226.259995,228.000000,228.000000,778400
2019-05-23,223.199997,223.460007,215.449997,215.789993,215.789993,1749800
2019-05-24,217.559998,219.330002,215.380005,216.259995,216.259995,1261200
2019-05-28,217.000000,218.970001,213.740005,214.479996,214.479996,1407800
2019-05-29,213.679993,216.690002,210.350006,215.320007,215.320007,2773700
2019-05-30,203.100006,207.699997,200.009995,204.300003,204.300003,5058500
2019-05-31,200.000000,203.000000,197.080002,200.139999,200.139999,2200200
2019-06-03,199.860001,200.710007,195.300003,196.699997,196.699997,1939700
2019-06-04,198.869995,201.910004,198.009995,201.710007,201.710007,1770700
2019-06-05,203.580002,204.619995,195.250000,199.210007,199.210007,1386800
2019-06-06,199.470001,200.050003,195.529999,197.539993,197.539993,1107400
2019-06-07,198.779999,200.160004,194.669998,195.539993,195.539993,1327900
2019-06-10,196.929993,200.649994,195.839996,198.929993,198.929993,1211600
2019-06-11,201.000000,202.500000,199.039993,200.789993,200.789993,1138600
2019-06-12,201.289993,205.949997,201.020004,203.050003,203.050003,1669800
2019-06-13,203.500000,208.190002,203.500000,205.470001,205.470001,1708900
2019-06-14,205.419998,206.460007,202.300003,203.289993,203.289993,1261800
2019-06-17,203.910004,207.500000,203.910004,205.000000,205.000000,792400
2019-06-18,207.389999,210.389999,204.789993,205.350006,205.350006,1370400
2019-06-19,206.750000,209.500000,205.600006,209.119995,209.119995,1308000
2019-06-20,213.000000,214.389999,206.309998,206.639999,206.639999,1404000
2019-06-21,207.210007,208.250000,204.399994,204.490005,204.490005,1238900
2019-06-24,205.850006,205.869995,197.320007,198.509995,198.509995,2129100
2019-06-25,198.529999,201.330002,196.940002,198.539993,198.539993,1252400
2019-06-26,200.470001,203.570007,199.119995,199.580002,199.580002,1357900
2019-06-27,200.779999,207.169998,200.339996,204.889999,204.889999,1294900
2019-06-28,205.600006,207.240005,203.190002,203.759995,203.759995,1050000
2019-07-01,208.350006,210.470001,203.330002,205.630005,205.630005,1165700
2019-07-02,206.000000,207.899994,204.419998,204.759995,204.759995,710100
2019-07-03,207.089996,211.350006,206.350006,208.949997,208.949997,960500
2019-07-05,209.259995,210.490005,206.979996,209.419998,209.419998,698900
2019-07-08,208.580002,211.559998,208.259995,209.830002,209.830002,933400
2019-07-09,209.500000,215.789993,209.500000,215.339996,215.339996,1208000
2019-07-10,217.199997,218.619995,213.080002,214.679993,214.679993,1154000
2019-07-11,216.949997,218.729996,215.570007,217.660004,217.660004,802700
2019-07-12,218.029999,218.889999,214.919998,216.940002,216.940002,799000
2019-07-15,217.770004,220.770004,216.529999,219.660004,219.660004,1141600
2019-07-16,220.000000,222.460007,218.419998,219.869995,219.869995,961200
2019-07-17,220.440002,224.990005,220.440002,223.639999,223.639999,1020800
2019-07-18,222.440002,222.830002,219.520004,222.309998,222.309998,1067200
2019-07-19,223.500000,224.820007,222.259995,222.259995,222.259995,1260900
2019-07-22,223.000000,223.970001,217.869995,221.589996,221.589996,1352300
2019-07-23,222.710007,224.270004,221.490005,223.949997,223.949997,671100
2019-07-24,224.000000,225.679993,223.330002,225.020004,225.020004,895300
2019-07-25,225.110001,225.500000,221.759995,223.399994,223.399994,668000
2019-07-26,225.000000,228.139999,223.699997,227.029999,227.029999,867700
2019-07-29,227.029999,227.750000,219.710007,225.649994,225.649994,788200
2019-07-30,224.600006,228.289993,224.029999,227.779999,227.779999,706900
2019-07-31,227.779999,229.440002,223.770004,226.539993,226.539993,999800
2019-08-01,226.649994,229.940002,223.600006,225.389999,225.389999,1018100
2019-08-02,225.000000,225.440002,220.860001,221.559998,221.559998,905100
2019-08-05,215.000000,216.649994,211.100006,214.529999,214.529999,1007500
2019-08-06,216.679993,218.500000,212.110001,214.110001,214.110001,1029700
2019-08-07,212.929993,213.179993,208.309998,211.979996,211.979996,1153700
2019-08-08,214.179993,216.350006,212.649994,215.050003,215.050003,912100
2019-08-09,215.000000,216.919998,213.279999,215.190002,215.190002,637600
2019-08-12,214.740005,216.800003,212.570007,216.300003,216.300003,559400
2019-08-13,216.000000,223.660004,216.000000,222.460007,222.460007,830200
2019-08-14,219.210007,219.600006,213.720001,216.570007,216.570007,735700
2019-08-15,216.740005,217.830002,213.169998,214.610001,214.610001,683700
2019-08-16,215.220001,219.800003,196.410004,199.270004,199.270004,5001100
2019-08-19,201.690002,201.690002,192.169998,198.029999,198.029999,4693000
2019-08-20,198.880005,201.240005,195.850006,199.679993,199.679993,1471300
2019-08-21,200.740005,205.880005,200.419998,203.770004,203.770004,1256000
2019-08-22,205.000000,206.600006,202.360001,204.559998,204.559998,1127700
2019-08-23,204.339996,207.669998,201.179993,201.570007,201.570007,1134200
2019-08-26,202.399994,204.389999,201.169998,203.649994,203.649994,857100
2019-08-27,205.009995,205.820007,201.070007,202.080002,202.080002,597700
2019-08-28,200.000000,201.529999,197.880005,198.199997,198.199997,886600
2019-08-29,201.100006,202.440002,199.000000,200.149994,200.149994,1142900
2019-08-30,202.089996,204.630005,200.559998,203.619995,203.619995,1111400
2019-09-03,201.789993,203.809998,198.279999,199.130005,199.130005,1642700
2019-09-04,200.000000,201.800003,196.289993,200.490005,200.490005,3517900
2019-09-05,218.020004,218.020004,205.110001,212.050003,212.050003,6945500
2019-09-06,211.800003,218.639999,211.559998,215.919998,215.919998,2605600
2019-09-09,215.800003,216.050003,208.529999,211.179993,211.179993,1573500
2019-09-10,209.369995,211.419998,205.000000,206.839996,206.839996,1515200
2019-09-11,206.990005,215.440002,206.899994,214.410004,214.410004,1370000
2019-09-12,215.270004,216.300003,207.639999,209.240005,209.240005,1610100
2019-09-13,209.100006,210.520004,206.500000,208.350006,208.350006,1195700
2019-09-16,208.020004,217.309998,207.729996,215.800003,215.800003,1463000
2019-09-17,214.490005,215.470001,209.389999,212.690002,212.690002,1190000
2019-09-18,212.649994,213.000000,207.419998,210.190002,210.190002,1520000
2019-09-19,209.160004,210.800003,207.190002,208.889999,208.889999,1354800
2019-09-20,209.000000,212.580002,207.179993,208.250000,208.250000,986100
2019-09-23,209.360001,211.229996,208.520004,209.710007,209.710007,721900
2019-09-24,211.250000,212.779999,205.600006,207.470001,207.470001,911000
2019-09-25,206.410004,212.460007,204.630005,211.360001,211.360001,1609400
2019-09-26,211.759995,212.100006,207.149994,208.789993,208.789993,744000
2019-09-27,209.220001,209.800003,202.100006,202.399994,202.399994,1604600
2019-09-30,202.100006,204.899994,201.520004,203.830002,203.830002,1166400
2019-10-01,205.949997,208.970001,204.589996,205.000000,205.000000,1119100
2019-10-02,203.410004,206.250000,202.509995,205.410004,205.410004,1034400
2019-10-03,205.419998,209.580002,204.610001,208.460007,208.460007,1240200
2019-10-04,209.130005,211.000000,207.800003,210.570007,210.570007,794200
2019-10-07,210.289993,214.520004,209.130005,212.809998,212.809998,1389900
2019-10-08,211.410004,212.380005,206.610001,206.940002,206.940002,947900
2019-10-09,209.009995,209.910004,207.529999,209.410004,209.410004,738100
2019-10-10,208.500000,211.169998,206.240005,209.300003,209.300003,1025900
2019-10-11,210.100006,214.619995,210.000000,210.419998,210.419998,1115100
2019-10-14,210.000000,213.779999,210.000000,213.550003,213.550003,950100
2019-10-15,213.899994,215.660004,211.149994,212.580002,212.580002,913000
2019-10-16,212.000000,215.000000,208.720001,212.940002,212.940002,1154900
2019-10-17,213.880005,215.369995,212.110001,214.270004,214.270004,615700
2019-10-18,213.949997,214.630005,209.470001,212.610001,212.610001,786000
2019-10-21,212.000000,213.500000,209.679993,212.270004,212.270004,1401400
2019-10-22,212.929993,216.300003,212.380005,213.410004,213.410004,1050800
2019-10-23,214.100006,218.690002,213.399994,217.199997,217.199997,951000
2019-10-24,218.100006,221.869995,217.889999,221.570007,221.570007,919500
2019-10-25,221.000000,225.070007,219.029999,224.649994,224.649994,968200
2019-10-28,224.649994,228.889999,224.649994,227.949997,227.949997,1046600
2019-10-29,227.869995,227.869995,223.839996,224.589996,224.589996,877900
2019-10-30,224.440002,227.820007,223.210007,226.979996,226.979996,632500
2019-10-31,227.229996,227.740005,224.570007,227.389999,227.389999,61060000
2019-11-01,228.000000,233.820007,227.220001,233.570007,233.570007,1334600
