Date,Open,High,Low,Close,Adj Close,Volume
2019-05-03,54.639999,54.990002,54.180000,54.939999,54.185051,26887100
2019-05-06,53.860001,54.759998,53.560001,54.590000,53.839863,17025900
2019-05-07,53.860001,54.240002,52.939999,53.450001,52.715527,25289700
2019-05-08,53.169998,53.939999,53.130001,53.470001,52.735252,21525100
2019-05-09,52.820000,53.209999,52.230000,52.919998,52.192806,24322800
2019-05-10,52.610001,53.549999,51.950001,53.360001,52.626762,21795900
2019-05-13,51.830002,52.259998,51.060001,51.299999,50.595070,28869900
2019-05-14,51.450001,52.439999,51.380001,52.020000,51.305176,25478300
2019-05-15,51.759998,52.709999,51.689999,52.439999,51.719402,30577200
2019-05-16,54.270000,56.400002,54.119999,55.930000,55.161449,46057800
2019-05-17,55.779999,56.830002,55.520000,56.349998,55.575672,27299300
2019-05-20,55.799999,56.389999,55.549999,56.009998,55.240345,21004100
2019-05-21,56.680000,56.750000,56.130001,56.520000,55.743340,18562300
2019-05-22,56.220001,56.299999,55.669998,55.689999,54.924747,19479200
2019-05-23,54.910000,55.009998,53.939999,54.189999,53.445354,22734200
2019-05-24,54.570000,54.669998,54.060001,54.369999,53.622887,13057600
2019-05-28,54.740002,55.029999,53.820000,53.930000,53.188931,29769200
2019-05-29,53.549999,53.549999,52.860001,53.180000,52.449238,19762100
2019-05-30,53.439999,53.779999,53.340000,53.570000,52.833878,12954300
2019-05-31,52.790001,52.880001,52.009998,52.029999,51.315037,20480400
2019-06-03,52.049999,52.570000,51.490002,51.779999,51.068470,22380500
2019-06-04,52.480000,53.639999,52.410000,53.230000,52.498550,21689300
2019-06-05,53.849998,54.790001,53.750000,54.750000,53.997662,22521900
2019-06-06,54.889999,55.299999,54.209999,55.099998,54.342850,15927300
2019-06-07,55.410000,56.299999,55.029999,55.930000,55.161449,17394900
2019-06-10,56.139999,56.650002,55.959999,56.419998,55.644711,16871000
2019-06-11,56.740002,57.560001,56.730000,57.110001,56.325233,26723700
2019-06-12,56.049999,56.590000,55.650002,55.860001,55.092411,23183000
2019-06-13,55.919998,56.270000,55.779999,56.169998,55.398148,15785300
2019-06-14,55.990002,56.020000,54.660000,54.750000,53.997662,22530500
2019-06-17,54.990002,55.470001,54.860001,55.400002,54.638733,20392600
2019-06-18,56.070000,56.650002,55.750000,56.049999,55.279800,21173200
2019-06-19,56.040001,56.369999,55.770000,56.130001,55.358700,21096300
2019-06-20,57.000000,57.540001,56.680000,57.410000,56.621113,20969800
2019-06-21,57.410000,58.150002,56.980000,57.029999,56.246334,57588800
2019-06-24,57.250000,57.290001,56.689999,57.180000,56.394272,17794100
2019-06-25,57.060001,57.200001,56.009998,56.080002,55.309387,25520600
2019-06-26,56.540001,57.049999,56.360001,56.599998,55.822239,19286100
2019-06-27,56.939999,57.250000,55.470001,55.730000,54.964195,23959900
2019-06-28,55.910000,55.980000,54.029999,54.730000,53.977940,103123400
2019-07-01,55.259998,55.349998,54.230000,54.740002,53.987801,28410000
2019-07-02,54.830002,55.919998,54.779999,55.810001,55.043098,20307100
2019-07-03,55.770000,56.540001,55.540001,56.480000,56.055431,13866800
2019-07-05,56.000000,56.730000,55.709999,56.599998,56.174526,14273900
2019-07-08,56.250000,56.480000,55.959999,56.189999,55.767609,15835100
2019-07-09,56.369999,56.689999,56.040001,56.340000,55.916485,19564000
2019-07-10,56.689999,57.650002,56.599998,57.130001,56.700546,19362600
2019-07-11,57.369999,57.619999,56.919998,57.299999,56.869267,15994600
2019-07-12,57.580002,57.990002,57.570000,57.950001,57.514381,13660400
2019-07-15,58.000000,58.230000,57.869999,58.049999,57.613628,8809700
2019-07-16,58.130001,58.259998,57.459999,57.619999,57.186859,11501100
2019-07-17,57.570000,57.790001,57.189999,57.209999,56.779942,9266900
2019-07-18,57.049999,57.790001,56.900002,57.740002,57.305962,10287400
2019-07-19,57.810001,58.070000,57.320000,57.360001,56.928818,13882400
2019-07-22,57.459999,58.009998,57.369999,57.730000,57.296036,10485600
2019-07-23,58.060001,58.099998,57.480000,57.709999,57.276184,12692200
2019-07-24,57.580002,57.680000,57.110001,57.230000,56.799793,18177000
2019-07-25,57.360001,57.500000,56.369999,56.619999,56.194378,15127200
2019-07-26,56.680000,56.840000,56.369999,56.529999,56.105053,15243000
2019-07-29,56.689999,57.150002,56.540001,56.930000,56.502048,12051100
2019-07-30,56.849998,56.900002,56.349998,56.470001,56.045506,9623400
2019-07-31,56.330002,56.830002,54.900002,55.400002,54.983551,17441200
2019-08-01,55.840000,56.889999,55.160000,55.389999,54.973625,19020600
2019-08-02,54.220001,54.320000,52.580002,53.250000,52.849712,29021900
2019-08-05,52.389999,52.540001,50.939999,51.369999,50.983841,29931800
2019-08-06,51.950001,52.730000,51.599998,52.599998,52.204597,20708400
2019-08-07,51.830002,52.490002,51.209999,52.340000,51.946552,24128600
2019-08-08,52.790001,53.360001,52.590000,53.160000,52.760387,26093500
2019-08-09,52.779999,52.869999,52.040001,52.430000,52.035877,17425000
2019-08-12,52.270000,52.360001,51.340000,51.540001,51.152565,16388300
2019-08-13,51.470001,53.070000,51.200001,52.720001,52.323696,21499500
2019-08-14,52.119999,52.119999,50.130001,50.610001,50.229557,28688100
2019-08-15,47.360001,47.939999,46.000000,46.250000,45.902332,61129100
2019-08-16,46.419998,47.360001,46.400002,46.959999,46.606995,24471800
2019-08-19,47.900002,48.599998,47.490002,48.500000,48.135418,26384800
2019-08-20,48.540001,48.590000,47.919998,47.930000,47.569702,18201600
2019-08-21,48.500000,48.930000,48.360001,48.770000,48.403389,18365400
2019-08-22,49.240002,49.330002,47.939999,48.180000,47.817825,21515100
2019-08-23,47.900002,48.520000,46.430000,46.610001,46.259624,25871100
2019-08-26,47.049999,47.270000,46.669998,47.099998,46.745941,14820100
2019-08-27,47.540001,47.650002,46.689999,46.790001,46.438274,20859000
2019-08-28,46.529999,46.959999,46.240002,46.869999,46.517670,11187600
2019-08-29,47.590000,47.910000,47.110001,47.270000,46.914665,14733400
2019-08-30,47.520000,47.570000,46.549999,46.810001,46.458122,19248400
2019-09-03,46.630001,46.970001,46.200001,46.500000,46.150452,17009400
2019-09-04,47.020000,47.410000,46.889999,47.320000,46.964287,13691300
2019-09-05,48.020000,48.709999,47.779999,48.419998,48.056019,18434200
2019-09-06,48.650002,48.990002,48.270000,48.840000,48.472862,17939100
2019-09-09,48.970001,49.009998,48.459999,48.580002,48.214817,21175100
2019-09-10,48.570000,49.349998,47.950001,49.209999,48.840080,16119200
2019-09-11,49.950001,50.070000,49.330002,50.029999,49.653915,18656000
2019-09-12,50.279999,50.299999,49.410000,49.930000,49.554668,16546700
2019-09-13,50.009998,50.220001,49.759998,50.029999,49.653915,15867800
2019-09-16,49.799999,50.180000,49.790001,49.959999,49.584442,13025600
2019-09-17,49.980000,50.020000,49.180000,49.410000,49.038578,16070600
2019-09-18,49.470001,49.740002,48.779999,49.340000,48.969105,12563800
2019-09-19,49.349998,49.919998,49.040001,49.189999,48.820229,15349400
2019-09-20,49.290001,49.869999,48.869999,49.599998,49.227146,48301300
2019-09-23,49.660000,49.750000,49.279999,49.419998,49.048500,16450000
2019-09-24,49.750000,50.200001,48.930000,49.119999,48.750755,26717200
2019-09-25,49.049999,49.770000,48.580002,49.610001,49.237076,14013500
2019-09-26,49.430000,49.490002,48.259998,48.830002,48.462940,20172900
2019-09-27,49.000000,49.470001,48.599998,48.840000,48.472862,16065300
2019-09-30,48.950001,49.660000,48.950001,49.410000,49.038578,14903600
2019-10-01,49.650002,49.869999,47.360001,47.740002,47.381134,24185600
2019-10-02,47.349998,47.380001,46.009998,46.560001,46.210003,30722400
2019-10-03,46.320000,47.080002,45.700001,47.060001,47.060001,15915500
2019-10-04,47.250000,47.630001,46.950001,47.520000,47.520000,16718800
2019-10-07,47.470001,48.130001,47.320000,47.770000,47.770000,14625200
2019-10-08,47.500000,47.540001,46.349998,46.389999,46.389999,23022400
2019-10-09,46.919998,47.169998,46.660000,46.840000,46.840000,16768600
2019-10-10,46.049999,46.230000,45.549999,46.150002,46.150002,24698500
2019-10-11,46.669998,47.299999,46.459999,46.560001,46.560001,25153600
2019-10-14,46.549999,46.549999,46.000000,46.049999,46.049999,15076900
2019-10-15,46.250000,46.580002,46.040001,46.360001,46.360001,18794400
2019-10-16,46.360001,46.880001,46.320000,46.790001,46.790001,16454200
2019-10-17,47.150002,47.299999,46.599998,47.029999,47.029999,14352400
2019-10-18,47.099998,47.270000,46.660000,46.709999,46.709999,17226200
2019-10-21,47.139999,47.480000,46.970001,47.389999,47.389999,13277700
2019-10-22,47.500000,47.889999,47.400002,47.549999,47.549999,15067100
2019-10-23,47.470001,47.700001,46.840000,47.049999,47.049999,15647100
2019-10-24,47.230000,47.230000,46.099998,46.410000,46.410000,18338800
2019-10-25,46.540001,46.990002,46.459999,46.900002,46.900002,15697600
2019-10-28,47.150002,47.599998,47.060001,47.169998,47.169998,13859700
2019-10-29,47.000000,47.430000,46.910000,47.240002,47.240002,13700000
2019-10-30,47.299999,47.580002,47.160000,47.560001,47.560001,12055000
2019-10-31,47.599998,47.650002,47.099998,47.509998,47.509998,1246390000
2019-11-01,46.849998,47.490002,46.639999,47.029999,47.029999,24402600
